object_id,ra,dec,base_mag,type,injection_id
100835,289.19464825613034,-42.70549345109048,23.275583897311442,background,
100836,52.429878662437034,9.63058200279599,23.86468938159709,background,
100837,2.3524344514472784,73.60301713922951,20.937976279350465,background,
100838,198.33023072395244,14.174002631947346,18.049567479780602,background,
100839,182.00281451208903,-26.98635512995893,18.532758644501456,background,
100840,159.042405237229,63.53660188487086,18.483162442632185,background,
100841,205.30384027545097,-67.40936212262375,19.391794551844153,background,
100842,301.23735489933574,-84.73221699556552,22.666140335821094,background,
100843,80.98914626857805,-26.106300736265993,23.56928462198235,background,
100844,185.21180959525077,-45.026393894083924,22.16694162874866,background,
100845,357.8598674531099,-73.15419783943702,19.657897710602118,background,
100846,333.2405744338374,-10.674573864926217,19.788114457967893,background,
100847,343.9516494955031,-2.6094044121791455,18.13808710074507,background,
100848,42.166055067231596,1.282239168301615,21.221918306241793,background,
100849,289.97823526797623,-42.88202680874162,20.5179168614721,background,
100850,42.905058923650785,-35.217985470872705,22.401387869779292,background,
100851,27.650518595249668,1.6483286774223416,22.24048742145753,background,
100852,92.45453315037373,64.24999130510997,21.94515196701317,background,
100853,24.131736830277045,-78.72324875247713,20.62864916223562,background,
100854,255.02023383711395,-1.3221926081762803,21.699008092632862,background,
100855,20.4219301063868,6.45618289495205,19.704855706377156,background,
100856,262.8318641169541,44.16100073997575,20.83306729588505,background,
100857,293.7194493404353,-79.58603324198216,21.88940030447116,background,
100858,152.06044274780447,-85.24762651734994,18.67828268362471,background,
100859,20.806167197688946,-52.304837039233576,23.542842910602605,background,
100860,259.9897279308164,-62.25250777344882,20.200319037942908,background,
100861,195.59258607510765,-3.2879649794041512,20.31819222633898,background,
100862,305.33192902689876,39.19854297247366,23.37684698525368,background,
100863,69.48169364541101,-25.596625879045874,22.338817332195074,background,
100864,200.60579443077546,-44.310734575299605,23.639989905782627,background,
100865,254.9300890204652,74.64314977119383,18.451029743515498,background,
100866,236.78572707866513,81.30570722499237,22.664357512228698,background,
100867,42.52636254017942,-45.927040884762796,20.074409135527578,background,
100868,297.93328634002853,-13.850895543359414,23.037484989486913,background,
100869,228.54518430824555,86.1193495094895,22.09613627457699,background,
100870,147.44092206595403,-56.09676909753353,21.22540705049628,background,
100871,36.0469209232089,7.352829199997487,18.79473970204984,background,
100872,0.2335930478007553,36.36778538563867,19.598993380235633,background,
100873,170.07628563861874,-45.00040549024091,21.6095190861082,background,
100874,281.63558378813116,-12.361697455792068,21.09331581683286,background,
100875,94.01232002286152,-84.50667445260022,23.403744435029083,background,
100876,253.13658657371988,12.345126663854685,21.05449670344951,background,
100877,337.654423717629,86.44219081358071,23.541083446085008,background,
100878,245.62599274559233,0.6840229907868149,23.53429020831939,background,
100879,38.84408681372097,84.58765998761893,18.348949650303755,background,
100880,261.25077735173505,-50.77689613622434,20.330218678536657,background,
100881,342.5398624057577,-80.8439520096981,19.049305949794956,background,
100882,5.967889806811755,-16.42206846320498,19.120980811396755,background,
100883,98.36505542955,71.13940476240492,23.202887151801136,background,
100884,48.86694804328898,-41.061276909175724,18.262035777396047,background,
100885,337.79945928556236,88.06065150190469,23.083704291847823,background,
100886,68.59905924589887,-36.603736185440034,18.62712080216237,background,
100887,327.487299469835,-46.15195254181933,21.47689114157283,background,
100888,61.97008985784694,-85.3625271538177,23.4545367316302,background,
100889,120.32487017613437,48.569785215678536,19.045728718677957,background,
100890,341.02563886078303,-3.7941197088674983,23.75152935921144,background,
100891,279.02115421226995,-27.393175340057276,18.190171087379657,background,
100892,203.20835778007256,53.37760971233786,19.9900735092284,background,
100893,90.39353654305077,0.7350221015074823,20.315538219333373,background,
100894,261.6520527722294,-27.388362251677705,20.938007938011033,background,
100895,139.03644120800922,43.416511171597335,18.50249403748667,background,
100896,76.94765828386105,-38.95088078592195,18.329508879921374,background,
100897,60.00107751232132,15.204816591592987,18.103539033280608,background,
100898,110.3216025934046,31.38380773337593,23.28368978211978,background,
100899,303.83989107371866,72.95429973286278,21.26216440479816,background,
100900,94.16915862154156,-36.983199643218015,18.26094971103556,background,
100901,310.3522693798013,-20.55334953446925,23.901299175138313,background,
100902,3.576253570876662,27.622677809490497,21.914209636821198,background,
100903,197.70396916646212,29.984954280071932,18.938087818503337,background,
100904,214.933463134013,24.87040211225417,19.38059312296308,background,
100905,106.74287650513445,-28.132700921070573,21.30770037617621,background,
100906,20.541018125457732,-22.13672585104557,20.169301785274307,background,
100907,157.96522271140964,-37.660437432231554,19.828752804887745,background,
100908,323.19368050210807,-73.51191016218912,19.051875780751466,background,
100909,197.2380760337179,79.9139533094278,21.910581388208733,background,
100910,184.29057563681081,40.04282714892648,20.464530795976273,background,
100911,309.68005142123053,-2.800802274288145,21.874176477409332,background,
100912,279.8303041627995,-48.25323084131685,19.39771603601443,background,
100913,352.5658357208827,-32.15658333455794,23.51187696034934,background,
100914,319.0432962176914,66.7514297400617,23.855460961555643,background,
100915,215.4129222684732,79.67371930880023,21.296660939353195,background,
100916,224.87745379676772,66.46856919659905,18.01848838961585,background,
100917,134.9191067088575,61.6935758619924,23.99254528826651,background,
100918,96.15693578724749,-71.52456091188978,22.794914683817474,background,
100919,69.09994363068871,-63.8458861173916,19.200531665294676,background,
100920,331.03999655828244,21.601211150762722,20.19641653199276,background,
100921,203.89364170105452,80.40574392217653,23.378479420675735,background,
100922,179.5611446622162,-55.70558477522289,20.131672103325776,background,
100923,126.40182186613009,64.25167645812317,21.468113044415478,background,
100924,85.90096321595188,32.375353451503315,21.649806411702595,background,
100925,79.41947135094638,9.114482402531152,22.102470379727045,background,
100926,272.4406524088045,18.33647227797141,19.849664510334257,background,
100927,195.18407210315732,16.229722941186225,21.686195039070466,background,
100928,70.13417041826469,0.09793005244165442,22.758276592329388,background,
100929,209.09468798360433,-8.116558932819174,21.131997852576387,background,
100930,103.22169225606632,31.992686419488706,19.47644190742975,background,
100931,221.2191848673145,12.39645666261238,18.361936267068085,background,
100932,343.9598107397546,47.46188487567446,22.35983081980042,background,
100933,322.7079209191504,70.30847123444036,19.40801724166018,background,
100934,217.27897031837054,62.58646890678591,20.366876708094274,background,
100935,126.5624703399093,87.52585503919417,19.82818568143911,background,
100936,284.15493085933167,-8.32305638361845,18.75570310736625,background,
100937,146.1886233479603,53.91641549773735,19.72204996742659,background,
100938,323.0557731437494,40.06425710192616,19.08938393380482,background,
100939,188.3351784482083,21.268278177295684,20.476617902917667,background,
100940,239.6819427227506,2.9615244097819584,23.170097594251217,background,
100941,227.216680888813,87.65825806236043,23.075588030252625,background,
100942,202.91138303604748,-77.41616516895041,18.185758087229857,background,
100943,21.67849928707122,-8.5274671507064,18.313732409434465,background,
100944,66.00790608270644,11.408637712859573,21.926192193459528,background,
100945,255.79874104122518,-49.764170248611904,22.914799190190585,background,
100946,295.39699857470976,27.455206040845496,23.04714763578235,background,
100947,139.00783074949226,-3.725963245449151,21.074925812620844,background,
100948,213.04367917376652,-22.052324309831107,19.64465945246278,background,
100949,310.1195519629186,65.69709549871428,20.43970984886173,background,
100950,26.003042392913986,-87.29644894667753,22.937610368836445,background,
100951,60.16640630093657,77.01449697497875,23.478841012175764,background,
100952,332.4123792857378,69.96170405049511,21.26655256903996,background,
100953,285.98623783869385,-3.6100341083132435,22.835504474886797,background,
100954,125.01748097938403,-85.74851313339269,23.45144437628546,background,
100955,108.33595131594787,-57.59157720157948,20.330380230022932,background,
100956,271.36192762585443,21.642469718304582,19.24521176911446,background,
100957,6.4165814136331445,64.7899747140923,21.506458062399844,background,
100958,210.3592086210611,8.53712032597278,21.566071510402704,background,
100959,343.6971723559068,81.2596004540105,21.356555286159548,background,
100960,296.8025712287364,-70.27434757804905,22.49107276403457,background,
100961,269.121355632909,55.66352702402702,19.95504280198785,background,
100962,255.02934962898496,77.9990170880476,23.650179883632735,background,
100963,316.54801942524864,46.17190818019395,23.14690453755712,background,
100964,349.2552844517459,-80.47055497591877,23.67385018023228,background,
100965,137.2806459392086,-31.188611729751315,23.479456691807922,background,
100966,333.4486311405622,-51.65634222272298,22.79456232727638,background,
100967,124.42712147302257,-76.90599042459814,20.857324550308537,background,
100968,42.3018135606906,60.939097098287306,22.7262444325555,background,
100969,318.3537631433907,-8.67717339807345,19.63950328026643,background,
100970,19.751291732199014,31.211053475434568,18.47516469941693,background,
100971,75.09878176435626,-11.389108845471341,22.14011933318079,background,
100972,358.8505505289096,-46.95969215797758,22.458680438240048,background,
100973,78.1982642611838,7.855120353688193,22.70302254924782,background,
100974,353.26731767119594,-10.58750798827647,18.69392773431692,background,
100975,358.5413219730256,26.051686888101855,19.65887942133614,background,
100976,19.67510985055505,-69.94099820240619,21.612551835273734,background,
100977,52.10961236747298,-76.46220230975972,20.88445102233193,background,
100978,99.52858662242818,-86.93725793584882,19.423894553705473,background,
100979,320.84987408554207,71.1394444271628,19.40753441876177,background,
100980,147.15058525602586,74.93359448818427,20.03850977217487,background,
100981,207.66160981607257,-81.7644519737582,21.963501254346763,background,
100982,324.02945763899424,32.94146715512372,22.56723102568604,background,
100983,91.50064008191303,-51.908932372778274,19.466955786193125,background,
100984,311.74681769523806,58.91069896644939,21.2825876878591,background,
100985,356.4593616013116,-31.23712708207519,22.81197772179236,background,
100986,20.66644847027513,34.74499406944058,19.32469428289403,background,
100987,193.41984881638868,13.065849093447994,23.96462546595279,background,
100988,213.82334755573638,-59.82772564362496,18.6395124368132,background,
100989,183.2354941875009,52.41096599417406,18.4287331485897,background,
100990,115.21128204864286,-65.77109378660944,22.856053049850097,background,
100991,47.79286872470276,-22.39993995555301,23.673497384160036,background,
100992,171.02449803094788,88.5610898816843,18.150764314461366,background,
100993,42.52324792758326,88.33574590303192,23.127800655487018,background,
100994,340.5660961749259,-57.21193723992563,20.61700229335394,background,
100995,303.76886372766137,49.47378241228324,23.592341690351848,background,
100996,219.6195962413175,0.26898746290071074,19.44096140367741,background,
100997,122.80743758123387,68.47092477678473,23.96388350720958,background,
100998,80.94650516939048,58.09125893240878,20.237686394678967,background,
100999,113.12837834151547,-44.89900829451216,18.335398901302973,background,
101000,165.0675491460188,-74.7119197349348,23.97300377603296,background,
101001,35.513270837234515,-24.795498521367037,18.26599488012048,background,
101002,165.78877962782255,-40.60445062586632,19.71001637970618,background,
101003,59.74315012371764,72.34359188771512,19.364390188979574,background,
101004,172.6908635072549,-34.57161702198958,18.98533431107921,background,
101005,232.70872595370903,-55.92708466840547,22.06203567665697,background,
101006,253.90707809870307,66.11016164839293,21.24887357125794,background,
101007,69.7847844355779,39.34008913276395,23.688131027449153,background,
101008,109.42609381325066,-50.32080947862465,18.483556361084563,background,
101009,238.62571299667223,-17.815019991977096,18.306789554864373,background,
101010,332.95368299539285,40.292898965199385,18.278137597995887,background,
101011,118.98063895585183,11.449113504485268,18.851241829202145,background,
101012,33.05049058673189,-4.111592904289537,22.851329579252628,background,
101013,144.82021398248023,-70.34697670903955,23.472963297605688,background,
101014,237.04034504409972,80.20850252427641,18.97972653301676,background,
101015,226.6398510984138,-68.07796510350425,21.30799311570511,background,
101016,77.96364140138628,8.723891716236182,21.34673521118645,background,
101017,284.93865814418746,81.08272377519836,20.976913864136463,background,
101018,143.852023201947,-18.902794446554736,18.8769383673814,background,
101019,199.3530493024154,15.752926085606035,20.241375091126944,background,
101020,202.91921305047833,-41.35979807156058,23.007249092861215,background,
101021,235.65187887299544,-50.048087023618905,18.489438869225438,background,
101022,95.70430203895596,14.383487888461914,23.09932466491336,background,
101023,172.7569686127988,35.97674084661877,19.163585884743846,background,
101024,162.9173990601409,-58.90303998941444,21.87062785593092,background,
101025,191.74916583546675,32.69834152671088,19.757215175254885,background,
101026,53.655922893750926,13.362021651275015,20.065679951718508,background,
101027,130.42724598045538,55.760895013189895,21.24529801770061,background,
101028,172.42680509298052,-66.46555770449258,23.254743770848997,background,
101029,226.30353988329114,-14.784786388255327,18.28747184731588,background,
101030,58.10550483387446,-36.81878109807582,19.300724685814437,background,
101031,159.5475147218062,-15.40502043057235,22.053330069151944,background,
101032,233.3093992872941,-54.17412218249249,18.814193747500507,background,
101033,3.7075975658371974,-21.372944901096787,21.40747320205607,background,
101034,55.77770957194174,75.50716384496846,19.590367850313992,background,
101035,147.79632967194323,-17.542602846523778,23.726384149601955,background,
101036,244.10177263384247,-43.7678357375803,20.814549024775847,background,
101037,98.75674331222606,-56.68160585021199,23.681713187404412,background,
101038,68.52331478737192,-89.90498813655017,23.216529886714003,background,
101039,78.77872995345402,-50.40486011012639,20.822529516159967,background,
101040,195.78877548690951,46.729142148229926,23.141469882121772,background,
101041,259.44241170843094,-5.47688824426784,21.180927768933294,background,
101042,68.98999043346528,-66.17897778726771,23.16750144000557,background,
101043,25.298659596974904,-66.98365611056755,23.373917075136365,background,
101044,17.483130655673627,61.0100682932372,22.57221672718021,background,
101045,286.1857605367918,30.6220847315156,19.597521140523515,background,
101046,326.3083994790977,11.258960119811434,19.458697322820587,background,
101047,69.5233012766973,67.04757274651067,22.213121974097866,background,
101048,314.9921951413007,56.15466955889602,22.04762070696,background,
101049,186.47386861859218,69.74915456830252,21.12315082808461,background,
101050,308.37965582757363,27.422511741587513,22.441426999273013,background,
101051,19.660922576748018,-60.11990628296478,20.635280668391317,background,
101052,149.09537843801283,45.42532863303086,21.4425725787139,background,
101053,322.4588607527167,69.3216891593114,21.69141752140917,background,
101054,10.127175854001278,-89.74281524994464,18.437444338335233,background,
101055,166.30803541597007,-32.96803923084157,22.00122639123925,background,
101056,243.94332839296914,27.28094452174379,21.49550317858833,background,
101057,233.33201350249658,47.18948722340366,23.635713273985978,background,
101058,25.458042433956784,-88.44454793932725,19.291238529937104,background,
101059,158.81073075403623,-67.17442729382367,22.10171515608781,background,
101060,37.562368667561834,-32.49165511534751,21.943123757122798,background,
101061,246.28808338434757,47.74964145829796,23.30806779744173,background,
101062,88.60603739734736,81.03583024127997,18.7503769183275,background,
101063,40.89041990628188,-28.56819821537178,21.211071840957604,background,
101064,0.1119645103683009,-16.277579752730645,18.98324533717181,background,
101065,17.17232548013955,-89.86905628708156,21.011994855264252,background,
101066,61.71150791505498,37.92773920656944,20.421958295318223,background,
101067,224.40410813975393,38.995354987498814,18.875117719565107,background,
101068,131.94328597451482,23.86676737789952,22.585397169880096,background,
101069,134.85643517427945,9.541425896228304,20.082158837962428,background,
101070,56.780419941089576,-8.177868519626188,23.950621931927017,background,
101071,309.8259741376682,6.848123962377585,22.486532087174503,background,
101072,79.31716323550803,-27.35932162322709,18.98438730115451,background,
101073,221.35963787287008,30.958599804732998,23.818188600680713,background,
101074,336.5098343878588,74.27871062832753,20.393979757439602,background,
101075,139.11037629298363,24.20869721154891,21.127856711286874,background,
101076,181.45113095029524,-66.830884896447,19.65397759450546,background,
101077,94.34558368036988,47.95640866512667,21.919634307642333,background,
101078,72.48459789312005,-67.59039504333509,18.669328040273896,background,
101079,300.95900706417683,-13.987416296915526,22.31437975673593,background,
101080,181.44674037844445,0.5523761590279008,20.568335536773944,background,
101081,319.00766783594185,-88.60096751583609,23.37182055524289,background,
101082,101.64840394084194,77.0233488506442,21.01264923065276,background,
101083,307.3623254412409,-0.040628358655254715,23.042616682775,background,
101084,322.2951663228292,-31.516809500722687,23.782464498653155,background,
101085,117.26839086311446,50.064279191244935,20.819570821768053,background,
101086,337.7801695435103,-24.36002469452592,23.487175156442298,background,
101087,90.38654306343827,-37.436251052113384,19.864035860246663,background,
101088,265.270748994889,-42.08733518327593,23.688718412891046,background,
101089,280.42065978807875,-24.399518205931443,21.62144379465711,background,
101090,18.235261891519507,47.45288620765231,19.750161965520952,background,
101091,65.39906671252093,83.26998591491994,23.523257348724655,background,
101092,244.96127496088442,-5.985860342594393,21.970083327286687,background,
101093,310.8727488149061,-54.88660943553336,18.475646867816668,background,
101094,318.9009766360961,29.64525772217641,23.175262088116078,background,
101095,134.65014767514646,1.12113531652777,23.638754457475216,background,
101096,214.37367642530617,6.9272546281774225,18.256489164557337,background,
101097,232.05353656173935,-86.94573991066135,22.218759268039005,background,
101098,335.0325293018975,-64.04377601016631,20.70447984275594,background,
101099,280.02065976579775,15.557451366982363,19.425125750869043,background,
101100,240.60637464167348,-61.50270220646611,22.72186003337051,background,
101101,102.03475047267335,-54.65023185888532,19.7482309377523,background,
101102,128.91047169943258,-49.03995185402586,22.68005932345785,background,
101103,142.04663341884478,69.66648596771006,23.40090600653671,background,
101104,32.07725553210171,81.95904663075441,21.01809453508461,background,
101105,151.17451070058877,62.44650899525308,21.0108467211908,background,
101106,253.03692411962663,32.78194173536865,19.967442937220774,background,
101107,173.68208480841236,-82.00730893685122,18.877169205834793,background,
101108,130.6210254802673,-3.221346001236739,20.11316867894788,background,
101109,24.85647620812802,-67.82618153039567,21.61213505570216,background,
101110,37.24634517181289,19.787746358166245,21.816705941637757,background,
101111,8.382757107971193,58.66680418817643,18.976161260576134,background,
101112,147.31195117544306,-40.27414109902776,23.2280995427136,background,
101113,248.26235911712607,-5.774264806559657,18.625514489300578,background,
101114,63.44898017408613,76.242462621523,23.113572171974127,background,
101115,189.24078278275806,-86.06061706149146,20.43762645522715,background,
101116,106.361930936337,12.643972427053512,22.831384436081233,background,
101117,299.85255147561077,-17.735628390476847,22.56359859724645,background,
101118,188.50222349438826,56.914742192137595,19.036098389280593,background,
101119,220.5213284413006,-77.46549056902111,20.566378525895765,background,
101120,18.216929767294108,-6.476682199354244,23.626663564345886,background,
101121,354.55058580027355,-23.931797861983966,18.98549647485905,background,
101122,222.0059464806618,-1.8425395537664855,19.769335967204107,background,
101123,283.32603178335427,-64.94690189791784,21.69395433112865,background,
101124,318.41920434124336,-7.025197549551038,22.20443525175409,background,
101125,95.64620785237118,-44.932376752888544,19.419672128161917,background,
101126,160.37160674060016,32.95511945008519,20.8250315623618,background,
101127,355.9848462609063,-10.071417804424925,20.223895971962616,background,
101128,93.48977251560092,-67.72372605596445,23.69015883905068,background,
101129,271.8933713990052,-21.04796885531509,22.683611806333836,background,
101130,337.8152098958864,48.02213411933553,19.33215223688185,background,
101131,212.72292268834065,12.019603447107286,21.978148942411664,background,
101132,7.2425224638521035,86.71935199430823,23.166942620531504,background,
101133,318.12081923231534,61.9939213057294,21.125786331072348,background,
101134,106.93914498968907,-31.677909141088378,23.127494371686314,background,
101135,163.06929041101938,4.352239879373116,19.624380102151257,background,
101136,176.0863670321452,-11.833626532473204,23.480719088848158,background,
101137,112.05276943416996,56.863397774087105,20.4831288562514,background,
101138,33.12736511815882,-2.6789004105303604,18.338939249170767,background,
101139,35.81585552273555,13.415894402671299,22.88396333510078,background,
101140,125.5075595915096,-86.2117796641566,22.539837410543075,background,
101141,121.82802610594601,11.618277594081249,20.81482185112751,background,
101142,299.2237158706316,-28.48998484812254,20.78347477176298,background,
101143,131.68214709764496,-52.45609162259783,20.36892227031396,background,
101144,294.55446977816683,3.273973844461935,18.27503684795556,background,
101145,241.99742865324802,-51.796998056908514,18.842408940311774,background,
101146,359.2513330707192,20.78402457611358,20.405144322370322,background,
101147,277.90418648666383,-87.69993360590452,22.49978006803206,background,
101148,276.559928520677,-81.19760806108127,19.960374995475657,background,
101149,144.7258811076656,-38.43767740386405,19.017005971087485,background,
101150,187.1334532991392,1.139284429309214,23.69912224274518,background,
101151,44.87686871644401,-23.647855250953285,18.524595134485264,background,
101152,86.13559192305563,58.15684643087474,18.10534487897373,background,
101153,330.2910566055006,80.6556953394377,22.862249059900158,background,
101154,177.7807137244969,-10.78709734961339,23.02622082586106,background,
101155,299.24012942594976,62.74753485707899,18.811556544536366,background,
101156,357.1319902958051,-21.647162569435167,18.46578898328284,background,
101157,12.035833281007022,23.533405280992696,20.103573530321288,background,
101158,210.60888463603658,-54.67500273875989,23.344510218602924,background,
101159,283.2447132907236,66.69689801108461,19.457923644157624,background,
101160,165.18081868651566,-27.851723872092272,21.600714718296665,background,
101161,331.46341472232257,-59.60910874044097,21.416647329049233,background,
101162,3.0295954960225924,59.72772996029724,18.152231360917796,background,
101163,296.234501945712,-3.9108736520029197,22.059182872554345,background,
101164,109.85126529010724,30.37884350527979,18.23944627862821,background,
101165,287.2615506131372,-17.5867021301531,22.061781887077434,background,
101166,66.5886938849151,15.391035962773927,18.656457986124888,background,
101167,264.82473386453967,18.831948673562437,20.7477569419904,background,
101168,44.20256822770022,16.351928263179204,19.861680238963242,background,
101169,272.06833630802277,5.903429353334985,23.636450754972415,background,
101170,268.60855941699924,13.496968466295598,21.108268688923346,background,
101171,9.188748928682111,18.092340059136234,23.015318349063133,background,
101172,57.45572867993969,22.645096356265995,21.084519825694272,background,
101173,73.0541375523086,-1.1510203751778647,18.76482323487876,background,
101174,292.5448111935002,-17.299929132386254,21.43004810685688,background,
101175,304.74253468741017,-33.222707787452684,21.28833549695119,background,
101176,146.7454938276146,-25.993155298186394,23.91195921573159,background,
101177,73.343697709398,31.061273337637516,19.278185212453756,background,
101178,354.96904331525997,-38.17123495407434,21.660020118983358,background,
101179,114.13146265682427,23.3336359462497,19.684174255252,background,
101180,230.36938005461877,-69.59084813480834,22.17449652809728,background,
101181,164.03152253883795,-4.841666293417518,23.4787546134748,background,
101182,67.14839000819231,73.1635584609829,22.089068744477505,background,
101183,268.1167607934858,-84.11351303263605,21.60370069662967,background,
101184,92.94852910162416,-49.90163551483937,23.36990130447571,background,
101185,244.2560501816704,-42.89661377518152,20.789150052137522,background,
101186,250.77245356593266,80.42588236708869,18.539427059730702,background,
101187,206.33907424103236,3.472731082653823,19.302530596684022,background,
101188,334.0067657178645,56.02470760320233,19.984047183857427,background,
101189,5.605213595367662,-58.43163510219949,20.323134261185835,background,
101190,161.73566426203354,48.9385046045673,20.977018196862478,background,
101191,157.5103302883965,-43.267561622161956,21.101374391818947,background,
101192,67.38424152421571,-34.11320195753599,21.17924219250865,background,
101193,238.33737163949877,27.647698500281948,21.392999645134168,background,
101194,255.42796990901982,-71.21172209508086,23.862641841202652,background,
101195,252.1172932936051,48.24751586683479,23.145977077064742,background,
101196,291.90223701269497,35.270298713888636,19.969363688279095,background,
101197,301.56205853879413,-54.689958192210284,23.161432899039397,background,
101198,177.2736188718635,6.021750211683354,19.622542039729847,background,
101199,331.85842079020495,-73.4761021863532,18.070515441339403,background,
101200,267.4433298676081,-18.228674153493657,22.68607249156049,background,
101201,291.72560520360713,45.84336650793682,20.32294184266071,background,
101202,347.9796723684002,70.70596448463678,23.911660122425346,background,
101203,256.60789154779064,-79.65731124574754,20.346319245894172,background,
101204,48.34544420601598,27.229421891124787,19.345654128140232,background,
101205,220.66753908239815,-65.28475260410197,21.10841958877942,background,
101206,7.035520691177499,-14.400304459683142,23.76248434903166,background,
101207,344.9143020912891,11.498222066127411,20.871280132353093,background,
101208,107.90500905779191,-5.292152398246742,20.0470667972465,background,
101209,248.36434416019424,2.771279492073191,23.55885321585295,background,
101210,35.2611963333036,69.45303252197988,20.288736299850118,background,
101211,225.52741795607736,-6.682707138435504,22.37106698903893,background,
101212,1.0398636855444954,-37.05249669673143,19.94880034712217,background,
101213,136.93806042689766,17.54034207281667,23.074234414899067,background,
101214,47.51522793841323,-69.20067932751888,21.406395891248295,background,
101215,209.25088614201718,-38.96543788344264,19.574021257791163,background,
101216,322.7854807103414,-64.37567203891291,23.642751194349202,background,
101217,352.08273193787306,32.24158604903427,23.82179817631347,background,
101218,63.26344707988469,-88.1171403771235,20.57824243530157,background,
101219,61.695693874224695,27.261569381662596,19.133327282074276,background,
101220,140.5345869024968,-16.582815601607507,18.379610112619616,background,
101221,346.796839807037,-11.534101021701247,19.99681413082787,background,
101222,22.520201769866425,82.9356085134915,23.15014701610922,background,
101223,140.7503552653448,-34.17327610469748,23.182687744467028,background,
101224,34.0704563476885,85.27703820371224,18.773865653286155,background,
101225,102.86383667457524,73.61604570453065,20.478861605943504,background,
101226,116.39719535593534,24.626772106361784,19.21582269311284,background,
101227,277.54814169447695,-14.318124428154235,22.88383907256746,background,
101228,87.2264721682898,-46.42411268410928,18.014841261222827,background,
101229,349.79860296508883,37.67242064912635,23.74031990766332,background,
101230,142.30208898018498,65.06895096783467,20.127806186960218,background,
101231,123.05914569277728,-88.60946849628117,20.53936399093766,background,
101232,176.04550699497887,85.79262015675991,21.11245507884138,background,
101233,238.36275454661296,67.59375793172464,21.42201536289586,background,
101234,68.98164390499515,-36.21988345086435,20.92317960939771,background,
101235,238.92393408037498,-89.10559856874819,20.934197142678915,background,
101236,262.5678842871247,-15.083067371960908,20.110576633092823,background,
101237,116.31159719607417,9.90320607186868,20.97430555388572,background,
101238,338.69223097250335,-28.55137747512383,23.088696064542642,background,
101239,155.50797891247186,61.049714919064456,23.956098249709868,background,
101240,313.47576994010814,-60.76851298085248,18.14482453105524,background,
101241,177.53634096221555,60.31556213905051,21.015641116235756,background,
101242,268.5455113087729,74.24231994151503,21.524258043891823,background,
101243,297.80126747290643,-67.67298050919926,20.310470718668526,background,
101244,93.19318167491896,76.94432290472866,23.25405349878149,background,
101245,97.41599220006984,-32.84384606425551,23.70162706187709,background,
101246,211.9368101264217,21.363678851584808,18.320696372193243,background,
101247,195.04114473345842,40.60643980639111,22.10147922368597,background,
101248,60.755933470094675,-20.86784165190045,18.439898651642405,background,
101249,11.034919790165656,-31.1072025933875,23.761380353824293,background,
101250,21.454538383782538,82.36385798856895,18.2350305292597,background,
101251,63.96922986729321,-52.49992601470564,20.57520007493535,background,
101252,296.9676650947705,60.01340129960485,18.954544028815288,background,
101253,159.36605518638393,-72.7363289082731,20.69953046021972,background,
101254,124.94590690159906,-84.41586374909421,20.174186300012842,background,
101255,181.46338563612352,-76.82453898935877,23.983212544730563,background,
101256,6.586645458570413,54.020978323714985,22.0309550646818,background,
101257,61.194994355572895,46.41795747392655,23.44508227631589,background,
101258,153.4223362826399,66.28147456366506,18.874013419411387,background,
101259,39.38381575913825,-50.22737212342007,19.819407785326874,background,
101260,288.74499768537777,39.426621150825866,20.832060526831988,background,
101261,310.00747486165517,64.54631452095242,18.39685487406986,background,
101262,263.2056687219229,40.56572001410103,23.09229826855143,background,
101263,150.87743379603606,43.72326173200938,19.026667566557744,background,
101264,291.86774703573684,-85.98018635579007,21.34861011737457,background,
101265,256.33703082152675,-56.11762805114974,21.634792973016804,background,
101266,292.01297222640625,52.219263497189985,22.13520979164208,background,
101267,124.90298500555707,-72.06796893187175,23.938327734896042,background,
101268,78.62399118351371,-16.373883396599794,19.32681952627508,background,
101269,172.49399904055502,83.53776529399855,20.822546341335645,background,
101270,327.4499779084107,-88.41865773861527,20.60762997767085,background,
101271,93.87096531600527,-48.33661131432925,23.763515452231026,background,
101272,297.73548650610394,-24.912099108231274,19.35370283525156,background,
101273,107.40264189088253,-89.24282185031329,21.49201477368581,background,
101274,330.1661435346113,89.14373380218316,18.023560116727943,background,
101275,48.00007413782855,1.5698492225513263,19.870489729901557,background,
101276,212.85037991835554,59.28142926985112,18.35031518202011,background,
101277,89.93222760754328,84.96993195684237,18.38972172567684,background,
101278,16.9572655220586,-55.510980415581265,18.290383656916127,background,
101279,182.86804201820843,6.290599509437229,19.693571797847305,background,
101280,24.588145269697243,6.288144606301387,21.28517434517607,background,
101281,247.94927108952277,6.189935345325694,18.07225887427455,background,
101282,8.31747154441976,80.04146317292103,18.527575571386713,background,
101283,263.33484144297216,-67.79596607637829,18.28267515837357,background,
101284,46.59526999673183,24.70701563443788,21.107287929121767,background,
101285,194.4428560923141,-7.433351358937344,19.096833348695874,background,
101286,160.31880727458721,-42.061875863381275,22.07767471222112,background,
101287,149.15663064561554,-72.26428179035081,20.487272450916713,background,
101288,80.87344281497728,73.87753525481168,19.359867312010657,background,
101289,214.30736943341083,56.66713893402141,22.32342409238582,background,
101290,356.43574614156626,-85.3681332565839,19.87089541041508,background,
101291,245.98434545357912,-16.530893744641418,21.77001610129859,background,
